impulse_type,impulse_horizon_seconds,underlying_threshold_points,entry_lag_seconds,strike_bucket,max_hold_seconds,spread_pct_threshold,depth_threshold,event_count,tradable_event_count,harvest_3pt_rate,avg_mfe,avg_mae,net_expectancy_after_0_5_cost,worst_day_expectancy
U_1S_15PTS,1,15.0,2,ATM_100,3,0.01,500,15,15,0.13333333333333333,1.3466666666666662,-0.9133333333333326,0.033333333333334283,-2.4499999999999886
U_1S_15PTS,1,15.0,0,ATM,5,0.015,500,9,9,0.1111111111111111,1.5833333333333346,-0.8833333333333333,0.03333333333333331,0.03333333333333331
U_1S_10PTS,1,10.0,2,ATM,5,0.01,500,15,15,0.26666666666666666,1.5433333333333337,-1.2000000000000004,0.026666666666666394,-3.0500000000000114
U_3S_20PTS,3,20.0,2,ATM_100,3,0.005,250,37,37,0.13513513513513514,1.7797297297297272,-1.0959459459459453,0.0256756756756746,-0.21451612903225825
U_2S_25PTS,2,25.0,1,ATM_200,3,0.01,250,14,14,0.14285714285714285,0.8285714285714274,-0.43214285714285644,0.02499999999999934,0.02499999999999934
U_2S_25PTS,2,25.0,1,ATM_200,3,0.015,250,14,14,0.14285714285714285,0.8285714285714274,-0.43214285714285644,0.02499999999999934,0.02499999999999934
U_5S_30PTS,5,30.0,0,ATM_200,10,0.015,500,21,21,0.23809523809523808,2.0071428571428567,-1.021428571428572,0.02380952380952326,0.02380952380952322
U_5S_30PTS,5,30.0,1,ATM_200,10,0.015,500,20,20,0.2,1.5199999999999991,-1.3549999999999998,0.02250000000000032,0.022500000000000277
U_1S_10PTS,1,10.0,0,ATM,3,0.005,500,8,8,0.25,1.7999999999999972,-1.1500000000000021,0.01875000000000071,-0.3714285714285706
U_1S_15PTS,1,15.0,0,ATM_100,5,0.015,500,12,12,0.25,1.304166666666667,-0.8208333333333334,0.01666666666666646,0.01666666666666646
U_1S_10PTS,1,10.0,0,ATM_200,3,0.01,500,79,79,0.05063291139240506,0.9012658227848104,-0.34303797468354424,0.01518987341772161,0.01518987341772161
U_1S_15PTS,1,15.0,0,ATM,5,0.01,500,7,7,0.14285714285714285,1.7857142857142878,-1.0642857142857143,0.014285714285714235,0.014285714285714235
U_3S_30PTS,3,30.0,0,ATM_200,3,0.01,500,7,7,0.14285714285714285,1.135714285714286,-0.3000000000000002,0.014285714285714235,0.014285714285714235
U_2S_20PTS,2,20.0,1,ATM_100,5,0.005,250,28,28,0.21428571428571427,1.9910714285714284,-1.157142857142857,0.014285714285712459,-0.1500000000000341
U_1S_15PTS,1,15.0,0,ATM_200,5,0.01,250,52,52,0.11538461538461539,1.360576923076923,-0.7625000000000005,0.013461538461538396,-1.3000000000000114
U_1S_10PTS,1,10.0,0,ATM_200,3,0.015,500,81,81,0.04938271604938271,0.899382716049383,-0.34197530864197523,0.011111111111111193,0.011111111111111203
U_1S_10PTS,1,10.0,2,ATM_100,3,0.005,250,91,91,0.15384615384615385,1.4049450549450544,-0.9752747252747237,0.010439560439561643,-0.2414634146341457
U_2S_15PTS,2,15.0,1,ATM_200,10,0.005,250,79,79,0.24050632911392406,1.9917721518987335,-1.5075949367088601,0.01012658227848118,-2.7749999999999773
U_2S_15PTS,2,15.0,1,ATM_200,10,0.01,250,106,106,0.2169811320754717,1.9617924528301887,-1.4962264150943394,0.00896226415094354,-2.7749999999999773
U_2S_15PTS,2,15.0,1,ATM_200,10,0.015,250,106,106,0.2169811320754717,1.9617924528301887,-1.4962264150943394,0.00896226415094354,-2.7749999999999773
U_2S_20PTS,2,20.0,0,ATM_100,10,0.005,250,28,28,0.32142857142857145,3.0589285714285674,-2.2071428571428595,0.008928571428572951,-0.75
U_2S_15PTS,2,15.0,2,ATM_100,5,0.015,500,24,24,0.16666666666666666,1.620833333333333,-1.2395833333333324,0.008333333333332638,-0.5
U_3S_30PTS,3,30.0,3,ATM_200,10,0.01,500,8,8,0.125,1.5062499999999999,-1.225,0.006249999999999423,0.006249999999999423
ACCEL_SPIKE,3,20.0,0,ATM_100,10,0.015,500,15,15,0.13333333333333333,1.7700000000000002,-1.5366666666666664,0.0033333333333345947,0.0033333333333345947
U_1S_20PTS,1,20.0,3,ATM,5,0.01,250,7,7,0.42857142857142855,2.007142857142863,-1.6285714285714274,2.0301221021717147e-15,2.0301221021717147e-15
U_1S_20PTS,1,20.0,3,ATM,5,0.015,250,7,7,0.42857142857142855,2.007142857142863,-1.6285714285714274,2.0301221021717147e-15,2.0301221021717147e-15
U_1S_15PTS,1,15.0,0,ATM,3,0.015,500,9,9,0.1111111111111111,1.2499999999999996,-0.7611111111111122,9.868649107779169e-17,9.868649107779169e-17
U_3S_30PTS,3,30.0,3,ATM,10,0.01,250,4,4,0.5,2.637500000000003,-2.7250000000000014,0.0,0.0
U_3S_30PTS,3,30.0,3,ATM,10,0.015,250,4,4,0.5,2.637500000000003,-2.7250000000000014,0.0,0.0
U_1S_15PTS,1,15.0,0,ATM_100,3,0.015,500,12,12,0.08333333333333333,0.775,-0.5125000000000007,-3.7007434154171886e-16,-3.7007434154171886e-16
U_1S_10PTS,1,10.0,0,ATM_200,10,0.005,500,44,44,0.18181818181818182,1.9170454545454547,-1.4102272727272729,-0.0034090909090903924,-0.0034090909090903924
U_5S_30PTS,5,30.0,0,ATM_200,10,0.005,250,21,21,0.3333333333333333,2.9095238095238094,-2.0285714285714294,-0.004761904761905845,-0.06750000000000114
ACCEL_SPIKE,3,20.0,0,ATM_100,10,0.005,500,9,9,0.1111111111111111,2.155555555555556,-1.927777777777778,-0.005555555555553661,-0.005555555555553661
U_1S_10PTS,1,10.0,3,ATM_200,10,0.005,500,48,48,0.2708333333333333,1.9072916666666666,-1.4145833333333335,-0.008333333333333304,-0.008333333333333304
U_2S_15PTS,2,15.0,0,ATM,3,0.015,500,14,14,0.07142857142857142,1.1249999999999998,-0.6464285714285722,-0.01071428571428574,-0.01071428571428574
U_1S_20PTS,1,20.0,0,ATM_200,3,0.01,500,9,9,0.0,1.0444444444444438,-0.44444444444444403,-0.016666666666666902,-0.016666666666666902
U_3S_30PTS,3,30.0,3,ATM,5,0.005,250,3,3,0.6666666666666666,3.2166666666666686,-0.9499999999999981,-0.016666666666675194,-0.016666666666675194
U_2S_20PTS,2,20.0,0,ATM_200,10,0.015,500,29,29,0.20689655172413793,1.732758620689655,-1.0206896551724143,-0.017241379310344675,-0.017241379310344706
U_1S_10PTS,1,10.0,0,ATM_100,10,0.01,250,107,107,0.3364485981308411,3.0373831775700926,-2.2210280373831788,-0.020093457943924888,-0.9249999999999972
ACCEL_SPIKE,3,20.0,1,ATM,10,0.01,250,14,14,0.2857142857142857,3.278571428571431,-3.0642857142857105,-0.02142857142856704,-7.399999999999977
U_1S_20PTS,1,20.0,1,ATM_200,5,0.005,500,7,7,0.14285714285714285,1.149999999999999,-0.5785714285714276,-0.021428571428570718,-0.021428571428570718
U_5S_30PTS,5,30.0,0,ATM_200,3,0.015,500,21,21,0.09523809523809523,1.0,-0.5023809523809519,-0.021428571428571058,-0.021428571428571058
U_1S_10PTS,1,10.0,0,ATM_100,10,0.015,250,112,112,0.32142857142857145,2.9459821428571416,-2.1343750000000012,-0.024999999999999783,-0.9249999999999972
U_2S_25PTS,2,25.0,2,ATM_200,5,0.005,500,2,2,0.5,2.0249999999999986,-0.10000000000000142,-0.02500000000000213,-0.02500000000000213
U_2S_20PTS,2,20.0,0,ATM_200,10,0.01,500,27,27,0.2222222222222222,1.759259259259259,-1.0611111111111116,-0.027777777777777648,-0.027777777777777648
U_2S_25PTS,2,25.0,1,ATM_200,3,0.005,250,12,12,0.16666666666666666,0.820833333333332,-0.4999999999999991,-0.02916666666666738,-0.02916666666666738
U_2S_20PTS,2,20.0,1,ATM_200,5,0.005,500,17,17,0.11764705882352941,1.1411764705882352,-0.7029411764705875,-0.03235294117647084,-0.30000000000001137
U_1S_15PTS,1,15.0,1,ATM_200,3,0.01,500,32,32,0.0625,0.8593750000000006,-0.30468749999999994,-0.03281249999999891,-0.03548387096774118
U_1S_15PTS,1,15.0,1,ATM_200,3,0.015,500,32,32,0.0625,0.8593750000000006,-0.30468749999999994,-0.03281249999999891,-0.03548387096774118
U_1S_20PTS,1,20.0,3,ATM,3,0.005,250,5,5,0.4,1.5100000000000051,-0.9400000000000006,-0.039999999999997725,-0.039999999999997725
U_1S_20PTS,1,20.0,0,ATM_100,3,0.005,250,11,11,0.18181818181818182,1.272727272727272,-1.063636363636364,-0.040909090909091166,-0.040909090909091166
U_1S_20PTS,1,20.0,3,ATM,10,0.01,250,7,7,0.42857142857142855,3.721428571428575,-3.0357142857142856,-0.042857142857137376,-0.042857142857137376
U_1S_20PTS,1,20.0,3,ATM,10,0.015,250,7,7,0.42857142857142855,3.721428571428575,-3.0357142857142856,-0.042857142857137376,-0.042857142857137376
U_2S_20PTS,2,20.0,3,ATM,5,0.005,250,7,7,0.2857142857142857,1.778571428571427,-1.5428571428571405,-0.04285714285714448,-0.18333333333332766
U_3S_20PTS,3,20.0,1,ATM_200,10,0.01,250,78,78,0.24358974358974358,2.0224358974358982,-1.5435897435897432,-0.04294871794871594,-20.449999999999932
U_3S_20PTS,3,20.0,0,ATM_100,10,0.005,500,10,10,0.1,1.9600000000000004,-1.7399999999999998,-0.044999999999997445,-0.044999999999997445
U_1S_15PTS,1,15.0,0,ATM_100,10,0.015,250,40,40,0.275,2.8687499999999977,-2.0862500000000024,-0.04500000000000015,-0.75
U_1S_15PTS,1,15.0,0,ATM_100,5,0.015,250,40,40,0.225,1.847499999999998,-1.0962500000000035,-0.04875000000000238,-0.900000000000091
U_1S_20PTS,1,20.0,0,ATM_100,3,0.015,500,5,5,0.2,0.9099999999999999,-0.6400000000000012,-0.05,-0.05
U_2S_25PTS,2,25.0,3,ATM_200,10,0.005,500,2,2,0.5,1.75,-2.2249999999999996,-0.05000000000000071,-0.05000000000000071
U_3S_30PTS,3,30.0,3,ATM_200,10,0.005,500,7,7,0.14285714285714285,1.4214285714285713,-1.4000000000000001,-0.05000000000000071,-0.05000000000000071
U_2S_15PTS,2,15.0,1,ATM_100,5,0.005,500,10,10,0.1,1.4899999999999998,-0.8250000000000004,-0.050000000000001064,-0.050000000000001064
U_1S_15PTS,1,15.0,0,ATM_200,5,0.015,500,36,36,0.05555555555555555,1.133333333333333,-0.5777777777777774,-0.052777777777777465,-0.052777777777777445
U_2S_15PTS,2,15.0,0,ATM_100,5,0.015,500,16,16,0.3125,1.4375,-0.7375,-0.053125000000000866,-0.053125000000000866
ACCEL_SPIKE,3,20.0,1,ATM_200,10,0.01,250,70,70,0.2714285714285714,2.1021428571428578,-1.684285714285714,-0.05499999999999832,-20.449999999999932
U_2S_15PTS,2,15.0,3,ATM,3,0.015,500,8,8,0.25,1.24375,-0.9687499999999982,-0.05624999999999947,-0.05624999999999947
U_1S_15PTS,1,15.0,1,ATM_200,3,0.01,250,48,48,0.08333333333333333,0.980208333333333,-0.527083333333333,-0.056249999999999946,-0.131521739130434
U_1S_15PTS,1,15.0,1,ATM_200,3,0.015,250,48,48,0.08333333333333333,0.980208333333333,-0.527083333333333,-0.056249999999999946,-0.131521739130434
U_3S_30PTS,3,30.0,0,ATM_200,10,0.01,500,7,7,0.14285714285714285,1.8714285714285708,-0.8642857142857153,-0.05714285714285668,-0.05714285714285668
U_3S_20PTS,3,20.0,2,ATM_100,3,0.01,250,40,40,0.125,1.678749999999998,-1.0999999999999992,-0.057500000000000905,-0.29117647058823537
U_1S_10PTS,1,10.0,0,ATM_100,5,0.005,500,20,20,0.15,1.795000000000001,-1.5575000000000014,-0.05999999999999996,-0.05999999999999996
ACCEL_SPIKE,3,20.0,1,ATM_200,10,0.015,250,74,74,0.25675675675675674,2.031081081081082,-1.6101351351351347,-0.061486486486484866,-20.449999999999932
ACCEL_SPIKE,3,20.0,0,ATM_200,5,0.015,250,68,68,0.10294117647058823,1.2808823529411766,-0.8742647058823528,-0.06176470588235309,-0.07835820895522422
ACCEL_SPIKE,3,20.0,3,ATM_100,10,0.015,250,50,50,0.34,2.911000000000002,-2.1969999999999987,-0.061999999999998,-3.549999999999983
U_1S_10PTS,1,10.0,0,ATM,3,0.015,500,20,20,0.15,1.3724999999999987,-0.6725000000000009,-0.06249999999999987,-0.21052631578947353
U_3S_20PTS,3,20.0,2,ATM_200,10,0.015,500,27,27,0.14814814814814814,1.8462962962962959,-1.4962962962962965,-0.06296296296296346,-0.06296296296296353
U_1S_15PTS,1,15.0,1,ATM_200,5,0.01,500,32,32,0.0625,1.1359375,-0.4687499999999999,-0.06406250000000008,-0.30000000000001137
U_1S_15PTS,1,15.0,1,ATM_200,5,0.015,500,32,32,0.0625,1.1359375,-0.4687499999999999,-0.06406250000000008,-0.30000000000001137
U_3S_20PTS,3,20.0,1,ATM_200,10,0.015,250,80,80,0.2375,1.976875000000001,-1.5206249999999994,-0.06437499999999807,-20.449999999999932
U_5S_30PTS,5,30.0,0,ATM_100,5,0.015,250,19,19,0.15789473684210525,2.157894736842107,-1.3421052631578927,-0.06578947368420969,-0.06578947368420969
U_1S_10PTS,1,10.0,0,ATM_200,5,0.015,500,81,81,0.08641975308641975,1.2006172839506177,-0.557407407407407,-0.06604938271604907,-0.06604938271604907
U_3S_20PTS,3,20.0,1,ATM_200,5,0.005,500,25,25,0.16,1.2859999999999991,-0.9139999999999993,-0.06799999999999862,-0.08541666666666618
U_1S_10PTS,1,10.0,0,ATM_200,5,0.01,500,79,79,0.08860759493670886,1.19620253164557,-0.5620253164556959,-0.06835443037974653,-0.06835443037974652
U_1S_20PTS,1,20.0,0,ATM_200,5,0.015,500,10,10,0.0,1.2949999999999995,-0.5899999999999996,-0.06999999999999948,-0.06999999999999948
U_2S_15PTS,2,15.0,0,ATM_100,5,0.005,250,59,59,0.2711864406779661,2.070338983050846,-1.2966101694915262,-0.07118644067796717,-0.900000000000091
U_3S_20PTS,3,20.0,1,ATM_200,3,0.005,500,25,25,0.12,0.9359999999999996,-0.59,-0.0720000000000001,-0.1041666666666663
ACCEL_SPIKE,3,20.0,1,ATM_200,10,0.01,500,34,34,0.23529411764705882,1.7470588235294118,-1.2029411764705884,-0.07205882352941174,-0.07205882352941174
ACCEL_SPIKE,3,20.0,1,ATM,5,0.01,500,6,6,0.16666666666666666,2.066666666666668,-1.550000000000001,-0.07499999999999958,-0.07499999999999958
U_3S_20PTS,3,20.0,2,ATM_200,10,0.005,500,14,14,0.21428571428571427,2.053571428571428,-2.1821428571428565,-0.07500000000000043,-0.07500000000000043
U_2S_15PTS,2,15.0,2,ATM_100,5,0.01,250,65,65,0.24615384615384617,2.1446153846153826,-1.7299999999999989,-0.0776923076923082,-0.3859649122807021
U_3S_30PTS,3,30.0,3,ATM_200,5,0.01,250,16,16,0.1875,1.7062499999999998,-0.6875000000000007,-0.07812500000000144,-0.07812500000000144
U_3S_30PTS,3,30.0,1,ATM_200,5,0.01,250,14,14,0.07142857142857142,1.0535714285714286,-0.925000000000001,-0.07857142857142563,-0.07857142857142563
U_3S_30PTS,3,30.0,1,ATM_200,5,0.015,250,14,14,0.07142857142857142,1.0535714285714286,-0.925000000000001,-0.07857142857142563,-0.07857142857142563
U_1S_15PTS,1,15.0,0,ATM,3,0.01,500,7,7,0.14285714285714285,1.3571428571428572,-0.9071428571428585,-0.07857142857142829,-0.07857142857142829
ACCEL_SPIKE,3,20.0,0,ATM_200,5,0.01,250,67,67,0.1044776119402985,1.2626865671641792,-0.8873134328358209,-0.07910447761194045,-0.09621212121212155
U_2S_20PTS,2,20.0,0,ATM_100,10,0.015,250,34,34,0.3235294117647059,2.917647058823526,-2.2617647058823547,-0.07941176470588082,-0.75
U_1S_10PTS,1,10.0,1,ATM,3,0.01,250,39,39,0.20512820512820512,1.6448717948717946,-1.0948717948717936,-0.07948717948717866,-1.6
U_1S_10PTS,1,10.0,0,ATM_100,5,0.01,250,107,107,0.19626168224299065,1.8705607476635506,-1.2929906542056087,-0.07990654205607593,-0.900000000000091
U_3S_20PTS,3,20.0,3,ATM_100,3,0.005,500,13,13,0.07692307692307693,1.3346153846153859,-0.8615384615384544,-0.08076923076922536,-1.849999999999909
U_1S_10PTS,1,10.0,2,ATM_100,5,0.01,250,104,104,0.19230769230769232,1.7278846153846148,-1.3769230769230758,-0.0807692307692309,-0.35947368421052645
U_1S_10PTS,1,10.0,2,ATM,3,0.015,250,45,45,0.2222222222222222,1.4444444444444438,-1.1400000000000012,-0.0811111111111139,-0.3333333333333523
U_2S_15PTS,2,15.0,2,ATM_100,3,0.005,500,16,16,0.1875,1.5125000000000002,-1.0812499999999983,-0.08124999999999849,-2.4499999999999886
U_1S_10PTS,1,10.0,0,ATM_200,3,0.005,500,44,44,0.045454545454545456,0.8306818181818184,-0.41249999999999987,-0.08181818181818161,-0.08181818181818161
U_1S_20PTS,1,20.0,0,ATM_100,5,0.015,250,14,14,0.35714285714285715,1.9785714285714293,-1.3928571428571441,-0.08214285714285818,-0.08214285714285818
ACCEL_SPIKE,3,20.0,1,ATM_200,10,0.015,500,38,38,0.21052631578947367,1.6460526315789474,-1.1092105263157894,-0.08289473684210523,-0.08289473684210523
ACCEL_SPIKE,3,20.0,2,ATM_100,3,0.005,250,36,36,0.1388888888888889,1.7249999999999979,-1.165277777777777,-0.08333333333333431,-0.3533333333333334
U_3S_20PTS,3,20.0,2,ATM_100,3,0.015,250,43,43,0.11627906976744186,1.5825581395348818,-1.0418604651162784,-0.08372093023255896,-0.3027027027027027
U_2S_20PTS,2,20.0,0,ATM_100,3,0.01,250,31,31,0.12903225806451613,1.316129032258064,-0.7532258064516125,-0.08548387096774304,-0.7000000000000455
U_1S_15PTS,1,15.0,2,ATM_100,5,0.01,500,15,15,0.13333333333333333,1.8999999999999995,-1.5933333333333328,-0.08666666666666765,-0.5
U_1S_10PTS,1,10.0,0,ATM_100,5,0.015,250,112,112,0.1875,1.8120535714285708,-1.243750000000001,-0.08705357142857258,-0.900000000000091
U_2S_25PTS,2,25.0,0,ATM_100,3,0.005,250,5,5,0.0,0.7000000000000028,-0.43999999999999917,-0.08999999999999772,-0.08999999999999772
U_2S_25PTS,2,25.0,0,ATM_100,3,0.01,250,5,5,0.0,0.7000000000000028,-0.43999999999999917,-0.08999999999999772,-0.08999999999999772
U_5S_30PTS,5,30.0,1,ATM_200,10,0.01,500,18,18,0.2222222222222222,1.4999999999999991,-1.4749999999999999,-0.0916666666666664,-0.0916666666666664
U_1S_20PTS,1,20.0,1,ATM_200,10,0.005,500,7,7,0.14285714285714285,1.5785714285714278,-0.9714285714285715,-0.09285714285714342,-0.09285714285714342
U_1S_15PTS,1,15.0,0,ATM_200,3,0.015,250,56,56,0.03571428571428571,0.9196428571428565,-0.5544642857142862,-0.10000000000000057,-2.1000000000000227
ACCEL_SPIKE,3,20.0,1,ATM_200,5,0.005,500,22,22,0.18181818181818182,1.2999999999999996,-1.0454545454545445,-0.1022727272727268,-0.1022727272727268
U_2S_25PTS,2,25.0,0,ATM_200,3,0.005,250,11,11,0.18181818181818182,1.2136363636363627,-1.0363636363636373,-0.1045454545454541,-0.1045454545454541
U_1S_15PTS,1,15.0,2,ATM_100,10,0.015,500,18,18,0.16666666666666666,1.9777777777777774,-2.1305555555555546,-0.10555555555555493,-1.5
U_1S_10PTS,1,10.0,0,ATM,3,0.01,500,17,17,0.17647058823529413,1.4499999999999984,-0.7617647058823539,-0.10588235294117625,-0.28437499999999977
U_3S_20PTS,3,20.0,1,ATM_200,10,0.01,500,40,40,0.2,1.6362500000000004,-1.0700000000000005,-0.10624999999999937,-0.39999999999997726
U_1S_15PTS,1,15.0,2,ATM_100,5,0.005,500,13,13,0.15384615384615385,2.061538461538461,-1.711538461538461,-0.10769230769230895,-0.5
U_1S_15PTS,1,15.0,0,ATM_200,5,0.01,500,32,32,0.0625,1.0875,-0.6218749999999996,-0.10781249999999959,-0.10781249999999962
U_2S_20PTS,2,20.0,1,ATM_200,10,0.005,250,37,37,0.2972972972972973,1.782432432432432,-1.28108108108108,-0.10810810810810777,-1.6499999999999773
U_1S_15PTS,1,15.0,0,ATM_100,5,0.01,250,37,37,0.21621621621621623,1.8851351351351335,-1.1581081081081117,-0.10945945945946207,-0.900000000000091
U_1S_20PTS,1,20.0,0,ATM_200,5,0.01,500,9,9,0.0,1.2666666666666662,-0.6555555555555552,-0.11111111111111052,-0.11111111111111052
U_3S_20PTS,3,20.0,1,ATM_200,3,0.01,500,40,40,0.075,0.8049999999999999,-0.5024999999999998,-0.11125000000000003,-0.13205128205128178
U_3S_20PTS,3,20.0,2,ATM_200,10,0.01,500,25,25,0.16,1.8839999999999995,-1.6160000000000003,-0.11200000000000063,-0.11200000000000063
U_3S_30PTS,3,30.0,0,ATM_200,3,0.015,500,8,8,0.125,1.0250000000000001,-0.33750000000000013,-0.11250000000000004,-0.11250000000000004
U_3S_20PTS,3,20.0,0,ATM_100,10,0.015,500,19,19,0.10526315789473684,1.544736842105264,-1.3368421052631578,-0.11315789473684044,-0.11315789473684042
U_3S_20PTS,3,20.0,0,ATM_200,5,0.015,250,76,76,0.09210526315789473,1.1907894736842104,-0.879605263157895,-0.11315789473684247,-0.30000000000001137
U_1S_10PTS,1,10.0,0,ATM_100,10,0.01,500,26,26,0.34615384615384615,2.8596153846153856,-1.8769230769230771,-0.11346153846153796,-0.11346153846153796
U_1S_15PTS,1,15.0,0,ATM_200,3,0.01,250,52,52,0.038461538461538464,0.9230769230769224,-0.5826923076923082,-0.11442307692307756,-2.1000000000000227
U_2S_15PTS,2,15.0,2,ATM_100,5,0.015,250,69,69,0.2318840579710145,2.028260869565216,-1.6528985507246365,-0.11449275362318888,-0.40737704918032824
U_1S_15PTS,1,15.0,0,ATM_200,3,0.005,250,36,36,0.05555555555555555,0.9888888888888876,-0.6680555555555564,-0.11527777777777873,-2.1000000000000227
U_1S_10PTS,1,10.0,2,ATM_100,5,0.005,500,26,26,0.11538461538461539,1.3923076923076918,-1.374999999999999,-0.11538461538461525,-0.5
ACCEL_SPIKE,3,20.0,2,ATM_100,3,0.01,250,39,39,0.1282051282051282,1.6256410256410239,-1.1358974358974352,-0.1153846153846163,-0.3666666666666667
U_1S_10PTS,1,10.0,0,ATM_100,10,0.015,500,31,31,0.2903225806451613,2.5580645161290336,-1.6193548387096777,-0.1161290322580641,-0.11612903225806417
U_1S_15PTS,1,15.0,0,ATM_100,10,0.005,250,32,32,0.25,3.0421874999999967,-2.4031250000000033,-0.11875000000000024,-0.75
U_1S_10PTS,1,10.0,3,ATM,3,0.015,500,13,13,0.07692307692307693,0.8153846153846137,-0.41538461538461485,-0.1192307692307712,-0.1416666666666669
U_1S_10PTS,1,10.0,0,ATM_100,3,0.01,250,107,107,0.12149532710280374,1.3485981308411208,-0.8677570093457946,-0.12102803738317841,-0.7000000000000455
ACCEL_SPIKE,3,20.0,3,ATM_100,10,0.01,250,46,46,0.34782608695652173,3.0402173913043495,-2.367391304347825,-0.12282608695651959,-3.549999999999983
U_2S_20PTS,2,20.0,1,ATM,10,0.015,250,12,12,0.4166666666666667,4.362500000000001,-3.112499999999995,-0.1249999999999974,-7.5
U_1S_10PTS,1,10.0,0,ATM_100,3,0.015,250,112,112,0.11607142857142858,1.3049107142857135,-0.8321428571428574,-0.12544642857142937,-0.7000000000000455
U_1S_10PTS,1,10.0,1,ATM,3,0.015,250,42,42,0.19047619047619047,1.5273809523809525,-1.0523809523809515,-0.1261904761904754,-1.6
U_3S_20PTS,3,20.0,3,ATM_100,10,0.005,250,44,44,0.3409090909090909,2.9806818181818198,-2.3999999999999986,-0.12727272727272554,-3.549999999999983
U_1S_10PTS,1,10.0,0,ATM_100,5,0.005,250,95,95,0.17894736842105263,1.8726315789473675,-1.3510526315789488,-0.127368421052633,-0.900000000000091
U_3S_30PTS,3,30.0,1,ATM_200,5,0.005,250,9,9,0.1111111111111111,1.1944444444444444,-1.2500000000000016,-0.12777777777777366,-0.12777777777777366
U_3S_20PTS,3,20.0,2,ATM,10,0.015,500,9,9,0.1111111111111111,1.405555555555553,-1.3055555555555551,-0.1277777777777805,-0.2875000000000002
U_2S_15PTS,2,15.0,0,ATM_200,3,0.005,500,33,33,0.030303030303030304,0.8287878787878789,-0.46666666666666673,-0.12878787878787842,-0.13437499999999997
U_2S_20PTS,2,20.0,3,ATM,10,0.015,250,12,12,0.25,2.5708333333333333,-2.6791666666666654,-0.1291666666666642,-0.2454545454545407
U_1S_15PTS,1,15.0,1,ATM_200,10,0.01,500,32,32,0.125,1.6109375,-0.9203124999999999,-0.1296875000000003,-0.30000000000001137
U_1S_15PTS,1,15.0,1,ATM_200,10,0.015,500,32,32,0.125,1.6109375,-0.9203124999999999,-0.1296875000000003,-0.30000000000001137
U_5S_30PTS,5,30.0,0,ATM_100,5,0.005,250,15,15,0.13333333333333333,2.3000000000000025,-1.4899999999999973,-0.12999999999999876,-0.12999999999999876
U_2S_15PTS,2,15.0,1,ATM,5,0.015,250,30,30,0.3,2.0833333333333353,-1.5866666666666691,-0.13000000000000075,-3.2000000000000455
U_3S_20PTS,3,20.0,2,ATM,10,0.005,500,5,5,0.2,1.9999999999999953,-1.779999999999999,-0.1300000000000047,-0.4500000000000002
U_1S_15PTS,1,15.0,0,ATM_100,10,0.01,250,37,37,0.2702702702702703,2.954054054054051,-2.2229729729729755,-0.1310810810810812,-0.75
